@relation 'user_remapped-weka.filters.unsupervised.attribute.Remove-R6-7,14-23-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,12-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.Resample-B1.0-S3-Z100.0'

@attribute votes_funny numeric
@attribute votes_useful numeric
@attribute votes_cool numeric
@attribute review_count numeric
@attribute friends numeric
@attribute fans numeric
@attribute average_stars numeric
@attribute compliments numeric
@attribute elite numeric
@attribute profile numeric
@attribute cute numeric
@attribute funny numeric
@attribute plain numeric
@attribute writer numeric
@attribute list numeric
@attribute note numeric
@attribute photos numeric
@attribute hot numeric
@attribute more numeric
@attribute cool numeric
@attribute personality {Extraverted,Introverted}

@data
1,16,4,16,10,0,3.44,3,1,0,0,0,0,0,0,1,0,0,1,1,Extraverted
1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,10,7,13,1,1,4.14,3,1,0,0,1,0,0,0,0,0,1,1,0,Extraverted
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
46,152,71,79,36,3,3.81,56,1,0,1,3,23,0,0,10,0,12,0,7,Extraverted
13,96,17,70,10,2,3.81,24,3,0,3,0,0,1,0,12,0,1,3,4,Introverted
55,106,70,39,5,0,3.4,18,1,1,1,4,2,0,0,2,1,2,0,5,Extraverted
35,61,19,82,1,1,4.02,5,2,0,0,0,2,0,0,3,0,0,0,0,Extraverted
7,15,6,8,4,0,3.75,1,1,0,0,0,0,1,0,0,0,0,0,0,Introverted
3,7,2,21,1,1,3.45,2,1,0,0,0,1,0,0,1,0,0,0,0,Extraverted
0,2,0,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
12,39,9,39,1,0,4.38,3,1,0,0,0,1,1,0,0,0,0,0,1,Extraverted
0,0,0,5,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
56,119,44,123,4,0,3.62,11,1,0,0,3,2,0,0,0,0,0,1,5,Introverted
10,4,3,6,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
62,205,110,162,41,3,3.69,43,1,1,0,6,12,0,0,12,0,2,1,9,Extraverted
0,4,2,6,3,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,22,4,46,1,0,3.8,2,1,0,0,0,1,1,0,0,0,0,0,0,Introverted
0,9,0,7,1,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,7,3,7,4,0,4.43,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,8,1,9,4,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
12,22,14,35,1,0,4.4,6,1,0,0,1,0,1,1,1,0,0,0,2,Extraverted
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
49,178,49,143,8,8,3.62,24,4,0,0,1,6,4,0,3,1,1,2,6,Extraverted
0,2,0,6,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,12,0,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,3,3,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
12,32,6,89,1,0,3.38,12,1,0,0,0,1,0,0,4,1,1,1,4,Extraverted
4,18,2,17,1,0,3.62,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,3,3,13,13,0,5,3,1,0,0,0,0,1,0,0,0,1,0,1,Extraverted
27,126,66,79,46,5,3.74,30,2,0,1,0,4,0,0,2,1,3,0,19,Extraverted
16,19,10,24,6,11,4.04,9,1,0,0,4,0,0,0,1,0,0,0,4,Extraverted
1,5,1,11,2,0,3.45,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
20,24,11,13,20,1,3.85,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
35,211,95,131,27,5,4.22,50,3,1,0,1,17,8,1,3,0,8,2,9,Extraverted
167,454,284,86,136,26,3.74,1967,1,7,10,281,394,58,1,377,88,154,40,557,Extraverted
1,4,0,7,1,0,2.5,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
9,85,29,21,10,5,4.52,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
690,1240,816,384,26,21,3.89,637,6,13,6,38,117,50,8,45,7,167,10,176,Extraverted
1,10,3,22,2,0,4.82,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,32,14,17,8,0,4.18,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
6,32,11,8,5,0,4.5,6,1,0,0,0,0,3,0,1,0,1,0,1,Introverted
277,555,602,233,8,22,3.62,414,1,4,23,78,74,19,0,36,9,73,8,90,Introverted
14,43,14,52,1,3,3.3,11,1,0,0,0,2,1,0,3,0,1,0,4,Introverted
7,32,8,20,1,1,3.55,2,1,1,1,0,0,0,0,0,0,0,0,0,Introverted
354,402,314,133,12,7,3.74,329,3,6,2,37,64,54,5,50,4,34,6,67,Introverted
760,1413,1173,255,10,54,3.71,4486,4,64,22,760,1059,231,19,674,144,452,77,984,Introverted
1,21,5,7,1,0,4.38,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,12,1,16,3,0,4.25,3,1,0,0,0,0,1,0,1,0,0,0,1,Extraverted
0,3,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
12,50,17,43,13,4,3.74,2,1,0,0,0,1,0,0,0,0,0,1,0,Introverted
53,113,40,111,1,2,3.95,43,1,0,0,7,17,1,0,3,1,2,2,10,Introverted
97,305,148,249,12,11,3.52,60,2,2,0,2,5,7,0,8,3,13,3,17,Extraverted
1,2,1,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,2,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,4,2,5,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,5,1,24,1,0,3.83,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
8,13,8,19,13,0,3.68,9,1,0,0,1,1,0,0,1,0,4,0,2,Extraverted
5,6,2,12,1,1,3.08,2,1,0,0,0,1,0,0,1,0,0,0,0,Extraverted
6,43,8,19,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,0,3,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,Introverted
1,10,2,11,1,0,3.73,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
9582,11971,11450,1705,175,154,3.71,12504,9,220,236,1462,1613,647,42,669,1027,3070,150,3368,Extraverted
22,160,57,123,3,0,3.67,19,2,0,0,1,6,2,0,0,0,1,1,8,Extraverted
4,27,11,25,1,0,3.96,8,1,0,0,0,0,2,0,2,0,0,1,3,Introverted
2,7,4,15,1,0,3.25,4,1,0,0,0,0,1,0,0,0,1,0,2,Extraverted
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,7,0,7,3,0,3.29,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
130,331,113,77,27,4,3.42,57,1,0,1,4,9,5,0,14,0,13,2,9,Introverted
2,6,3,10,1,0,3.8,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
2,10,0,8,1,0,2.43,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,1,3,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,5,2,13,13,0,4.42,1,1,0,0,0,0,0,0,0,0,1,0,0,Introverted
1,2,1,3,1,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
7,28,6,15,1,0,2.12,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
7,32,6,13,4,0,3.62,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,35,3,14,1,0,3.07,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,4,1,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,5,2,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,3,1,2,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,2,9,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
129,146,138,8,1,3,4.12,5,1,0,0,1,0,0,0,0,0,0,1,3,Extraverted
13,30,18,13,5,0,3.23,5,1,0,1,0,0,1,0,0,0,3,0,0,Extraverted
14,32,13,17,39,1,4.11,7,1,0,0,1,2,0,0,0,1,1,0,2,Introverted
12,21,6,20,10,1,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,4,1,6,4,0,3.17,2,1,0,0,0,0,0,0,1,0,1,0,0,Introverted
1,3,1,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,5,1,4,7,0,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
134,224,98,94,72,5,3.86,39,4,0,3,4,2,7,0,2,1,6,2,12,Extraverted
1,1,0,5,1,0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,6,0,6,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
9,24,6,30,1,0,3.65,2,1,0,0,0,0,0,0,0,0,0,0,2,Extraverted
34,282,143,162,2,1,3.92,41,2,0,0,1,7,6,3,8,0,5,0,11,Extraverted
1,4,2,10,3,2,3.6,1,1,0,0,0,0,0,0,0,0,0,0,1,Extraverted
8,9,4,10,1,1,3.6,1,1,0,0,0,0,0,0,0,0,0,1,0,Extraverted
9,23,9,25,24,3,3.72,26,1,0,0,1,2,2,0,5,1,10,1,4,Extraverted
1,6,2,8,1,0,3.12,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
0,5,2,2,1,0,2.5,1,1,0,0,0,0,0,0,0,0,1,0,0,Extraverted
1,9,1,10,1,0,3.88,2,1,0,0,0,2,0,0,0,0,0,0,0,Extraverted
1,1,2,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,2,2,8,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,33,6,33,1,0,3.81,3,1,0,0,0,2,0,0,1,0,0,0,0,Extraverted
0,3,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,6,1,7,25,3,4.71,2,1,0,0,0,1,1,0,0,0,0,0,0,Extraverted
1,3,0,6,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
0,3,0,4,1,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,3,0,2,2,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,14,2,4,15,0,3.75,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
10,50,5,21,1,1,3.1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,17,5,8,2,0,4.38,2,1,0,0,0,1,0,0,1,0,0,0,0,Introverted
0,1,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
3,23,2,10,8,0,3.6,3,1,0,0,0,2,0,0,0,0,1,0,0,Extraverted
0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
6,13,2,17,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
4,4,0,5,3,0,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,2,4,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,13,2,11,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
23,40,21,46,1,3,3.58,19,1,0,4,1,2,3,0,1,0,4,0,4,Extraverted
2,21,0,29,1,0,3.97,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
3,10,0,33,1,0,3.53,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
12,26,11,12,14,1,3.23,2,1,0,0,1,0,0,0,1,0,0,0,0,Introverted
29,25,23,19,3,2,3.74,9,1,0,2,2,3,0,0,0,0,1,0,1,Extraverted
10,18,4,9,3,1,2.78,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
4,33,5,17,3,0,3.12,3,1,0,0,1,0,1,0,0,0,0,0,1,Introverted
30,91,33,58,9,2,3.32,22,1,1,0,3,3,1,0,8,1,4,0,1,Introverted
0,4,0,5,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
4,2,1,11,3,0,3.82,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,1,19,1,0,4.74,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
9,13,1,2,13,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
110,368,148,592,8,5,4.37,67,1,0,2,6,14,5,0,15,0,6,2,17,Introverted
2,13,4,30,4,0,3.52,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
4,45,9,22,1,1,4.09,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
1,2,2,6,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,7,3,12,1,0,3.7,2,1,0,1,0,1,0,0,0,0,0,0,0,Extraverted
14,21,16,11,11,1,4.09,3,1,0,0,0,1,0,0,0,0,0,0,2,Extraverted
3,32,8,7,1,1,3.86,2,1,0,0,0,1,0,0,0,1,0,0,0,Introverted
1,5,0,5,1,0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
15,31,13,33,1,0,3.85,6,1,0,0,0,1,1,0,2,0,2,0,0,Introverted
1,8,4,11,1,0,3.45,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
36,83,56,124,7,5,3.62,18,2,0,2,0,2,2,0,2,2,2,1,5,Introverted
6,33,9,34,9,0,4,5,1,0,0,0,0,1,0,3,0,0,0,1,Extraverted
44,106,28,123,1,1,3.46,5,1,0,0,0,1,0,0,2,0,0,2,0,Extraverted
7,12,4,5,2,0,3.2,2,1,0,0,0,0,1,0,0,1,0,0,0,Introverted
0,0,1,8,1,0,3.38,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
9,17,12,10,14,1,4.3,1,1,0,0,0,0,0,0,0,0,1,0,0,Extraverted
0,1,0,4,1,0,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
23,94,36,56,1,1,3.97,3,1,0,0,0,1,0,0,0,0,1,0,1,Introverted
10,46,22,16,6,0,4,6,1,0,1,0,1,0,0,2,0,0,1,1,Extraverted
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,8,0,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
17,43,7,32,1,3,3.71,4,1,0,0,0,0,2,0,0,0,1,0,1,Extraverted
0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
7,22,10,25,2,0,3.68,2,1,0,2,0,0,0,0,0,0,0,0,0,Extraverted
2,3,4,6,7,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
6,9,6,6,5,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,Extraverted
2,4,0,5,1,0,5,2,1,0,0,0,1,0,0,1,0,0,0,0,Extraverted
1,0,0,6,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,8,1,17,1,0,3.88,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
10,57,15,66,3,3,3.77,12,2,0,0,2,3,2,0,1,1,1,0,2,Extraverted
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
812,1659,1219,419,28,68,3.57,672,9,4,32,75,101,27,2,85,34,108,16,188,Introverted
0,6,2,9,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,12,1,10,3,0,4.2,2,1,0,0,0,2,0,0,0,0,0,0,0,Extraverted
0,2,0,6,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
12,46,11,41,4,0,2.55,3,1,0,0,0,0,2,0,1,0,0,0,0,Extraverted
0,1,2,4,1,0,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,15,3,22,8,1,3.55,4,1,0,0,0,0,0,0,1,0,2,1,0,Extraverted
0,3,0,4,1,0,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,6,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,5,2,8,1,0,3.88,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,0,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
8,26,6,13,2,1,3.93,6,1,0,1,0,2,0,0,3,0,0,0,0,Extraverted
1,3,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
14,47,12,24,7,1,3.56,3,1,0,0,1,1,1,0,0,0,0,0,0,Introverted
0,3,0,9,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
4,4,3,8,1,0,4.25,2,1,0,1,0,0,0,0,0,0,0,1,0,Introverted
2,11,2,5,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,1,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,Introverted
0,3,1,5,1,0,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
4,10,4,11,1,1,3.83,2,1,0,0,0,1,0,0,0,0,0,0,1,Introverted
7,10,3,11,1,0,2.73,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
1,11,1,7,1,0,3.57,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
32,106,33,178,13,1,3.77,18,4,0,0,2,3,0,0,1,0,4,1,7,Introverted
683,867,698,371,24,22,3.7,787,7,9,10,117,141,49,2,51,9,230,11,158,Introverted
0,0,0,2,9,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,Extraverted
1,1,1,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
11,48,13,69,1,2,3.95,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,64,11,60,1,0,3.45,2,1,0,0,0,0,0,0,0,0,0,0,2,Extraverted
0,2,2,5,14,0,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
16,71,18,94,17,0,3.8,12,1,1,0,1,2,4,0,1,0,1,0,2,Introverted
9,40,11,18,2,2,3.94,7,1,0,0,1,3,0,0,0,0,1,1,1,Introverted
0,6,2,7,1,0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
30,39,31,27,4,1,3.85,21,1,0,0,2,2,5,0,3,0,2,2,5,Extraverted
43,136,88,67,12,1,3.87,18,1,0,1,2,2,1,0,2,0,4,1,5,Extraverted
17,44,17,51,2,2,3.63,13,1,0,0,0,1,1,0,2,1,1,2,5,Extraverted
261,1204,222,27,13,2,3.45,22,1,0,0,2,4,3,0,3,0,7,1,2,Extraverted
0,1,0,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
13,51,12,17,21,0,3.29,6,1,0,0,1,1,1,0,3,0,0,0,0,Introverted
0,0,0,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
7,30,2,9,1,0,1.86,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,10,12,30,1,0,4,2,1,0,0,0,0,0,0,2,0,0,0,0,Extraverted
0,2,3,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,33,2,17,1,0,3.44,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
33,66,14,48,6,2,3.38,11,1,0,0,2,1,0,0,1,0,3,1,3,Introverted
4,37,8,143,2,0,3.47,5,1,0,0,0,2,0,0,0,0,1,0,2,Introverted
2,7,2,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
34,29,16,33,7,2,3.24,23,1,0,0,4,9,1,0,2,1,2,0,4,Introverted
7005,6278,5922,377,69,205,3.9,11943,6,149,305,1659,3296,1042,72,448,538,2369,201,1864,Extraverted
0,4,1,8,1,0,3.62,2,1,0,0,0,0,0,0,0,0,0,0,2,Introverted
2,9,5,9,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,5,2,6,4,0,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
17,51,15,64,1,0,3.73,2,1,0,0,0,0,0,0,0,0,0,0,2,Extraverted
0,0,0,2,1,0,3.5,2,1,0,0,0,0,0,0,0,0,0,1,1,Introverted
24,73,32,49,7,3,3.82,14,2,0,0,0,3,3,0,2,0,2,1,3,Extraverted
1,2,0,11,2,0,3.3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
6,87,34,68,1,0,3.76,4,1,0,0,0,1,0,1,2,0,0,0,0,Extraverted
1,1,0,10,1,0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,2,8,1,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,Introverted
1,5,3,10,3,0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,Introverted
5,14,4,50,1,0,4.19,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,9,3,7,1,0,4.29,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
16,65,24,85,1,0,3.31,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
9,26,13,20,5,0,4.09,2,1,0,0,0,0,1,0,1,0,0,0,0,Extraverted
0,8,5,3,1,0,4.67,2,1,0,0,0,1,1,0,0,0,0,0,0,Extraverted
19,51,27,19,7,1,3.32,7,1,0,0,0,1,3,0,1,0,1,0,1,Extraverted
4,6,1,7,1,0,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,7,4,3,12,0,4.33,4,1,0,0,1,0,1,0,0,0,2,0,0,Introverted
49,219,105,160,24,5,3.85,29,3,1,0,2,5,2,0,5,0,6,1,7,Extraverted
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
4,11,4,23,1,1,3.96,1,1,0,0,0,0,0,0,0,0,0,0,1,Extraverted
2,9,1,7,1,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,Extraverted
0,6,2,8,2,0,3.38,2,1,0,0,0,0,0,0,0,0,0,0,2,Introverted
5,14,2,24,2,0,3.48,1,1,0,0,0,0,0,0,0,0,0,1,0,Extraverted
1,1,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
13,17,13,13,1,1,4.5,6,1,0,0,0,2,0,0,0,0,4,0,0,Introverted
35,130,43,259,1,1,3.64,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
86,306,116,322,5,8,3.87,35,5,0,3,4,6,3,4,2,0,2,2,9,Introverted
1,2,1,4,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,18,5,23,3,0,3.83,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,12,12,69,2,1,4.06,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
56,250,122,209,8,11,3.9,40,3,0,3,0,7,8,2,2,5,2,3,8,Extraverted
1,7,2,9,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
128,70,41,11,4,5,2.09,53,1,0,2,10,6,1,2,12,7,6,0,7,Introverted
2,6,2,8,1,0,3.88,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
10,9,1,17,1,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,Introverted
2,7,1,6,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,6,2,5,21,0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,9,1,0,3.89,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,3,2,1,1,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,Introverted
0,18,1,8,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
14,43,14,52,1,3,3.3,11,1,0,0,0,2,1,0,3,0,1,0,4,Introverted
0,0,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
7,27,5,34,1,0,3.53,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,26,18,14,13,0,4.57,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,6,1,16,1,0,2.71,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
11,23,10,14,9,2,4.43,14,1,0,0,1,9,1,0,1,0,0,1,1,Extraverted
0,4,1,4,1,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
17,44,17,51,2,2,3.63,13,1,0,0,0,1,1,0,2,1,1,2,5,Extraverted
1121,1294,977,467,55,28,3.5,548,3,11,5,96,69,42,25,34,5,106,13,142,Extraverted
6,6,4,2,1,0,2.33,1,1,0,0,1,0,0,0,0,0,0,0,0,Introverted
1,12,1,13,1,0,4.08,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
37,111,37,63,9,1,3.75,12,2,0,1,1,2,0,0,3,1,2,0,2,Extraverted
0,7,2,8,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,40,11,22,1,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,Extraverted
1,14,1,9,1,0,4.62,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,5,1,12,5,0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,Introverted
978,1469,1278,194,237,34,3.4,1127,5,2,13,50,234,54,1,92,16,403,9,253,Extraverted
2,11,2,10,3,0,4.5,5,1,0,0,0,0,1,0,0,0,1,1,2,Introverted
0,1,0,5,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,12,1,10,2,0,3.5,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
4,9,7,39,1,0,4.28,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
0,0,0,3,1,0,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
34,55,34,18,9,1,3.17,9,1,0,0,2,1,0,0,1,0,2,1,2,Introverted
0,4,0,5,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,0,3,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,2,2,4,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
4,7,4,14,1,0,3.86,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
1440,3240,2384,1135,1066,55,4.01,619,1,5,4,42,103,43,15,80,11,147,11,158,Extraverted
10,38,6,48,1,0,3.41,2,1,0,0,0,0,0,0,2,0,0,0,0,Extraverted
179,404,166,332,7,17,3.88,87,3,3,2,6,19,12,1,16,2,7,4,15,Introverted
0,6,0,6,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,22,1,10,1,1,4.44,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
