yelping_since,votes_funny,votes_useful,votes_cool,review_count,name,user_id,friends,fans,average_stars,type,compliments,elite,num_sweet,num_spicy,num_salty,num_carbs,num_crunchy,num_sour,num_citrus,num_exotic,num_chocolate ,num_alcoholic,personality
2008-04,5,13,5,19,barry,Zm7zFXOf4TQ6Jm7CWpm5SA,0,1,3.5,user,0,0,1,2,1,0,1,0,0,0,0,0,Risk Taker
2010-03,0,5,0,4,Jason,VQZJuN774kDR02biv6T4Sw,0,0,3.33,user,0,0,0,0,5,0,0,0,0,0,0,0,Anxious
2013-02,2,3,2,3,Susan,H2-bxqBvvtuKMf7Css3Hcg,0,0,4.25,user,0,0,0,0,1,0,0,0,0,3,0,0,Open minded
2010-10,2,9,6,14,Jeremy,kgsx5zQLgoxJSqn0pxsehQ,5,2,4.36,user,2,0,0,0,2,0,0,0,0,0,0,2,Anxious
2011-08,0,13,0,5,Cody,CjwrNXuVnhYpLfd9cYOQyA,0,0,2.6,user,0,0,1,0,2,0,0,0,0,1,0,0,Anxious
2012-11,1,10,1,18,Melanie,bZN1xlzl_fNA7ihgwd9YjA,1,0,4.0,user,0,0,2,0,6,0,2,0,0,0,0,0,Anxious
2011-02,1,4,1,3,Denise,9ExqqAOtRIvAsOBdKuAqCA,14,0,4.0,user,0,0,1,1,2,0,0,0,1,0,0,0,Anxious
2011-06,0,15,2,16,Karl,4V9Hb-Sya2YQjt5m-BdxbA,0,0,4.0,user,1,0,2,4,2,4,2,1,0,0,0,0,Risk Taker
2006-07,60,167,83,113,Emily,IE_nJq65Qpso5fN4tG9zjQ,6,2,3.67,user,24,2,9,4,10,15,11,3,4,0,0,3,Passive
2013-01,3,8,3,3,Cheryl,xf0vX9BI5-nLbOmWiy6dhQ,0,0,2.0,user,0,0,0,0,0,0,0,0,2,0,0,0,Conscientious
2006-02,1,29,11,35,Matt,Hnlxl7kQRem4uOnbgLEcIQ,0,0,3.8,user,2,0,0,0,4,0,0,0,0,0,0,0,Anxious
2010-10,6,27,13,21,Julie,YxYi0TSYGZUipJQq5sUriw,7,1,3.52,user,9,0,0,3,2,0,1,0,0,0,0,0,Risk Taker
2010-11,1,7,1,7,Arianna,Pc-6iaUA1hPkTZP2g4G0Hg,2,0,4.2,user,0,0,1,0,1,2,0,0,0,0,0,1,Passive
2009-07,2,6,5,20,prashanth,ME9eShae50xazlGAVRRxgg,0,0,3.95,user,0,0,0,0,3,0,0,0,0,0,0,2,Anxious
2013-06,0,1,0,1,Ellen,9m-ATHqaOQaKGQzNe3ViOA,1,0,2.0,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2011-05,2,5,1,11,Chris,VrGqukNqZYBUMV74PMQWgg,0,0,4.45,user,0,0,1,2,4,4,0,0,1,0,0,2,Anxious
2008-08,96,267,172,90,Stephanie,tSaji3-lHdlkAenZa8YGIA,6,5,4.1,user,101,3,7,1,6,6,5,0,0,2,0,4,Prosocial
2009-02,22,103,78,72,JORGE,4mCfNFI8GsJbYcEq_TskUQ,13,3,3.92,user,52,0,0,0,1,2,0,0,0,0,0,0,Passive
2012-06,8,21,8,15,Ben,-uYutd6Y-BxIl3HOIsCZ7A,4,0,4.0,user,12,0,0,0,0,2,2,0,2,0,0,4,Liberal
2013-02,2,1,0,8,Tina,oK51R-573U_oB6tLslClLg,0,0,3.0,user,0,0,1,1,5,4,1,0,0,0,0,0,Anxious
2007-05,39,203,125,120,Mary,BOA6IMbiZB2RVZFp-TTiKA,2,7,3.94,user,38,4,1,0,6,2,2,0,0,0,1,4,Anxious
2011-12,7,6,2,8,Blake,LxHWAHPa-tjIzImN7fy86A,16,0,4.57,user,0,0,0,0,0,2,0,0,0,0,0,0,Passive
2012-02,1,4,0,2,Jennifer,R7q9DeuXA4-nLNnoctDlPw,2,0,3.0,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2010-02,0,6,0,4,Marci,DVUy3pGA0yKwn7SaH0S46w,12,0,3.75,user,0,0,0,1,2,0,0,0,0,0,0,0,Anxious
2010-07,6,20,6,27,Terry,vwndetc7KXo8Ld_muTbGUw,1,0,4.0,user,1,0,0,0,4,0,0,0,0,0,0,0,Anxious
2008-09,6,9,2,6,Alexandra,6STpZ4eL0rzkTdz5v-ZnUA,13,0,3.29,user,2,0,0,0,21,0,0,0,0,0,0,2,Anxious
2010-07,1,10,4,15,Kipp,9STS2LaNLkrKq84c7IyAKA,1,0,4.59,user,1,0,2,0,1,0,1,0,0,0,0,0,Prosocial
2011-10,4,26,8,29,Kristin,O-Offow2UVaab04Wwv9g-w,1,0,4.15,user,1,0,4,1,6,0,2,0,1,0,1,2,Anxious
2007-08,1,2,3,5,Brian,bbHAzHhG6fJ3JctVb4IeoA,0,0,4.2,user,0,0,0,1,5,2,0,0,0,0,0,0,Anxious
2011-09,0,0,0,2,Jenny,CsB9VghXrVYLFaVK9aOqew,0,0,5.0,user,0,0,0,0,1,2,0,0,0,0,0,0,Passive
2012-04,3,5,3,2,Elaine,kA2w3XEINB9qK7gEF991jg,0,1,3.0,user,0,0,5,0,0,2,0,0,0,0,1,0,Prosocial
2009-02,6,40,15,31,Sarah,uZyzPG8Gkjwld9fHpPBd1g,1,0,3.79,user,3,0,6,2,14,10,6,2,2,0,0,0,Anxious
2009-09,4,7,5,3,Tram,G3w5914yiXDMZ8mU8teKjA,0,0,3.33,user,0,0,1,0,2,0,0,0,1,0,0,5,Liberal
2009-06,12,73,22,30,Sean,WUyljiflWc2i8K0ZsL_Nyw,21,2,4.16,user,11,0,4,3,3,1,0,0,0,0,1,1,Prosocial
2008-05,535,975,503,425,Fred,JgDkCER12uiv4lbpmkZ9VA,89,10,3.44,user,162,1,77,86,300,136,59,26,55,28,5,159,Anxious
2010-01,36,58,24,24,Julia,AtnYGQjNY2cCSNWt_LY8nQ,3,1,4.19,user,1,0,4,0,3,1,0,1,4,0,0,0,Prosocial
2008-12,1,2,1,10,Ron,V1UCsFJZVFM9N_T095TiIw,0,0,3.3,user,0,0,0,0,3,0,1,0,0,0,0,0,Anxious
2013-03,1,1,2,4,David,d9PjG55yMc2diyRVvB56xA,0,0,4.5,user,0,0,0,0,3,0,0,0,0,0,0,0,Anxious
2009-10,19,59,24,20,Aliria,izrPGEutYNurRfodgsIxAw,13,2,4.29,user,9,0,2,6,3,4,3,0,0,0,0,0,Risk Taker
2012-06,0,0,0,1,Minh,ShQ0dQo7cA7rTk1BXeVpow,0,0,5.0,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2009-07,1,6,0,3,Erin,OO835Kwyxd446nWS3seqFg,9,0,3.33,user,0,0,1,0,6,0,0,0,0,0,0,1,Anxious
2010-02,46,183,47,188,Debbie,KLekdmo4FdNnP0huUhzZNw,25,3,3.91,user,20,2,62,13,104,34,41,14,9,0,12,7,Anxious
2012-05,0,16,2,30,Michael,rTWtHcX68CjWxJszyHjPhg,2,0,3.97,user,3,1,3,0,3,4,1,2,0,0,0,0,Passive
2011-05,4,10,1,6,Dave,HB3GhY827PMyN-UBOZXpPA,2,1,1.83,user,2,0,0,3,14,0,2,0,0,0,0,3,Anxious
2013-07,0,0,0,5,Marilyn,kVuNp_kav_-C4MLQn3fuDA,0,0,3.0,user,0,0,1,0,2,1,1,1,0,0,0,0,Anxious
2012-09,4,9,2,41,Kyle,c8sigdqoFV2P_xlCU1x51A,0,0,3.11,user,0,0,4,0,7,0,0,0,0,0,0,0,Anxious
2010-05,1,4,1,6,Laurel,8pFGsQ-t9OMJFSy-54D_HQ,0,0,5.0,user,0,0,2,0,1,0,0,0,0,0,1,0,Prosocial
2008-01,54,183,132,135,Sylvia,rQoW4UsmxkHq_HuXr0D5gw,1,3,3.82,user,42,0,0,0,2,0,0,0,0,0,0,0,Anxious
2011-02,0,0,0,2,Tina,z8-kXWHjt9c3AL-X50MM7A,4,0,3.0,user,0,0,0,0,4,0,1,0,0,0,0,0,Anxious
2011-02,5,13,4,44,Nelson,vDIs0RJ3r7OS9bOAxeylFw,8,0,3.23,user,1,0,3,4,20,5,10,4,1,0,0,2,Anxious
2008-03,4,14,5,37,Molly,QNr8mbAiHz2JhjfCOr8rMA,0,0,3.76,user,1,0,2,0,0,0,0,0,0,0,0,0,Prosocial
2013-02,0,0,0,1,Christina,cJybMiqcR8KiFz0Q3Oo7bg,5,0,1.0,user,0,0,3,0,2,0,2,0,0,0,0,0,Prosocial
2009-07,510,771,371,553,Laila,eoHRVWFl0sGc5ABljL079w,15,22,3.41,user,100,6,0,0,1,3,0,0,0,0,0,1,Passive
2011-06,0,0,0,2,darlin,oi5f-GdgHyqxLuzfrWDHvg,0,0,2.0,user,0,0,0,1,7,1,0,0,0,0,0,0,Anxious
2012-10,0,0,0,1,Paige,uOKlq_LOOZjtUcROwygYGQ,0,0,5.0,user,0,0,0,0,0,0,0,1,3,0,0,0,Conscientious
2009-12,2,11,5,39,Matt,9_o45jcQXczQzvCf8DsPaw,0,0,4.08,user,2,0,0,0,4,1,0,0,0,0,0,5,Liberal
2012-01,1,1,2,5,Kelly,He5eD6VFRcdi6yo4Hr9dIg,0,0,4.8,user,0,0,5,2,4,1,2,1,0,0,3,0,Prosocial
2008-01,158,279,178,236,Jeffrey,jIs5_aDWfaUFIqeF-Hq1bg,5,4,3.76,user,72,5,0,0,6,0,0,0,0,0,0,0,Anxious
2011-11,0,6,1,7,Peter,nbeu8VWWw4rvTYa6_Ci5zw,0,0,3.86,user,0,0,0,2,0,0,1,0,0,0,0,3,Liberal
2013-10,1,2,0,5,Ronni,AyC_ugJGCsmRJsKLL5eWiQ,0,0,3.75,user,0,0,0,0,0,2,0,0,0,2,0,1,Passive
2010-03,1,5,1,10,Lee,xqtbShA1yX-zD4LdQQBogA,6,0,4.1,user,1,0,1,0,2,1,2,0,0,0,0,0,Anxious
2009-03,3,15,4,16,Cal,wZakvhQ41cw6gjFpi7l2fg,6,0,4.17,user,2,0,0,0,2,0,0,0,0,0,0,0,Anxious
2012-01,3,7,1,5,Brad,ut4EWwnnnWa7xhSstEgE2w,4,1,4.17,user,3,0,0,0,2,5,0,1,0,0,0,0,Passive
2013-09,0,0,0,1,Kyle,lF5-ygLmYzBODwhofqj2pQ,0,0,4.0,user,0,0,0,0,2,1,2,0,0,0,0,0,Anxious
2007-09,11,53,7,22,Pamela,FUsvo9BjMNgkwmw5ivVA8Q,0,1,2.83,user,3,0,1,0,3,4,7,0,1,0,0,0,Perfectionist
2010-07,0,4,0,3,Kirsten,4YzRc68mopn4s6s8KZx7Ew,13,0,5.0,user,0,0,2,0,0,0,0,0,1,0,1,0,Prosocial
2011-06,2,9,0,5,Kate,Dhzlwv04ewkviiOzpWgyiw,2,0,4.5,user,0,0,0,0,1,2,0,0,0,0,0,1,Passive
2009-04,8,22,12,14,Robert,O9YieWCcsHOLBWwv5w5iNA,4,0,4.0,user,5,0,3,0,5,7,1,0,0,0,0,1,Passive
2012-09,2,5,0,3,J,MfZiJL4OQhz-sUPkynMfRA,0,0,2.33,user,0,0,0,0,3,0,2,0,0,0,0,0,Anxious
2011-04,12,31,9,28,Palmers,1gspFi59uDO00PSM5LMlhQ,8,0,3.59,user,3,0,1,2,5,1,0,0,0,0,2,0,Anxious
2009-07,13,39,25,37,Alexandra,R6OdqGQTtr2aDb-KWqHtxw,6,0,3.65,user,15,0,21,18,24,17,20,0,2,5,0,13,Anxious
2012-10,0,3,0,5,Angel,0OvtJH92BO8YagsDFhvHwQ,0,0,3.4,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2013-04,1,9,4,13,Andy,lk8rqIAx4wQ65UxwLNp43w,0,0,4.46,user,0,0,0,0,5,0,0,0,0,0,0,0,Anxious
2006-11,42,216,106,307,Gianna,C1cv0JYSBCJ-Qw4zX6ZUoA,9,7,3.9,user,59,5,0,0,2,4,1,0,0,0,0,0,Passive
2008-04,2,6,2,4,Kristin,XbR2Fx-waSWhLNPE5TK8Dg,1,0,4.25,user,0,0,1,4,0,0,0,0,0,0,0,0,Risk Taker
2011-04,1,2,0,5,C,AOEDI89ztozTG7o4vYxsXg,0,0,3.8,user,0,0,0,0,3,0,0,0,0,0,0,0,Anxious
2010-07,0,0,1,4,Matthew,9eof-d_OhqNPbtEyRlDgJg,0,0,4.5,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2012-08,0,0,0,2,Christine,pvLQh4xlo5gZl7JCu45UCw,0,0,5.0,user,0,0,0,1,3,3,0,0,1,0,0,0,Anxious
2010-06,16,53,10,84,Edwin,M32QoptwyX6FmUsA1sGNkw,9,1,4.17,user,4,0,1,0,2,1,1,0,0,0,0,1,Anxious
2010-06,5,64,2,6,Erin,qfvL7aF1a90YEUrzFEUDYA,0,1,4.25,user,0,0,7,0,0,1,1,0,1,0,2,1,Prosocial
2011-04,8,61,16,37,Christina,JCfHBL4zGkPjtKVd9hS_Bw,8,0,4.7,user,14,2,55,1,95,51,12,5,6,6,13,22,Anxious
2010-03,7,21,3,6,mrz.,_PamYt-E2Do4Jey1EGEsgA,0,0,3.83,user,0,0,3,0,3,1,0,0,0,0,0,0,Prosocial
2010-05,0,3,1,3,Nibbles,OleHEDCfysQ5cdHXIMAOxA,0,0,2.33,user,0,0,0,2,0,0,0,0,0,0,0,0,Risk Taker
2008-11,20,140,106,73,Mike,XJz9o_cj7Sz6CK9E_QHd-A,0,0,3.81,user,7,0,2,0,1,0,0,0,0,0,0,2,Prosocial
2010-09,1,7,2,9,Scott,0q2hbNMUTYjFdGB0Tr6jpA,7,0,5.0,user,0,0,2,0,2,2,1,0,0,0,0,0,Prosocial
2006-10,3,37,24,15,Lilla,H-qIjwTq7-tUbtOkWxMa5w,0,0,3.47,user,0,0,3,0,4,7,0,0,0,0,0,2,Passive
2010-10,0,18,13,3,Shayna,LK6vmQ121ZnLwg2sbWp2zA,0,0,5.0,user,3,0,2,0,3,1,0,0,1,0,0,0,Anxious
2010-06,4,11,0,22,Tiffany,q8qVTkJpl7EOAC1GOXK3kA,0,0,3.62,user,0,0,1,0,3,1,3,0,0,0,0,2,Anxious
2009-03,0,11,2,14,Joe,sVFvHHwiqiQbmiKoiO09ng,0,0,3.86,user,1,0,0,0,2,0,0,0,0,0,0,0,Anxious
2008-01,26,161,37,212,Jenna,fEJ0zWi2INL0jKvjBACE5w,0,3,3.7,user,4,3,3,0,0,0,0,0,0,0,0,0,Prosocial
2009-11,22,84,26,46,Francesca,SJoMGpnY0DVtMlpjFK78-Q,59,4,3.74,user,16,1,24,22,42,16,14,5,17,1,9,6,Anxious
2007-01,11,22,13,40,Carlos,kzjG-s3oiYKvyY_DamMp7w,1,0,3.6,user,3,0,0,2,5,0,0,0,0,0,0,0,Anxious
2013-12,0,1,1,2,Phoenix,HFjt0Dpq4wJVj9IpFzDbYw,1,0,3.5,user,0,0,3,0,1,4,4,2,1,2,0,0,Passive
2010-04,6,16,4,16,Alli,cVrh_fc0YYoGJF_Z4KYIJg,2,0,3.06,user,1,0,1,6,1,3,1,0,0,0,0,2,Risk Taker
2013-11,1,3,1,4,Jessie,pex_l--10depyTKLjCEWBg,0,0,5.0,user,0,0,7,0,0,1,1,0,0,0,0,0,Prosocial
2011-06,1,2,0,7,Scott,Q0yO18cpN3f63LMtR5sgRw,0,0,4.29,user,0,0,0,1,8,1,1,0,1,0,0,0,Anxious
2011-06,1,1,1,3,Heather,tdx_LdjwI4lWWwl2O2Ug3g,0,0,3.0,user,0,0,0,2,0,2,0,0,0,0,0,0,Risk Taker
2011-11,0,0,0,2,Stacyann,hl708f5Fr1A5PCZSrILCfQ,6,0,5.0,user,0,0,4,0,0,0,0,0,0,0,0,0,Prosocial
2009-08,91,153,80,114,Andy,wPmKOwVRjyADg8dBTnNEIg,1,6,3.9,user,16,2,5,0,2,2,1,0,2,0,2,1,Prosocial
2011-05,2,7,2,17,Barbara,KlsuLbkQcgGG40ZgOLJDvg,0,0,4.12,user,1,0,4,0,1,1,0,2,0,0,1,0,Prosocial
2008-02,12,32,11,17,John,0Eck5WWuXkzee6uvqMy6zg,7,0,4.41,user,2,0,4,2,3,3,1,0,0,0,0,15,Liberal
2013-09,0,1,0,4,Janice,vbXlEr9FyUdtdCb1iDCdmA,3,0,4.5,user,0,0,6,1,2,2,1,0,1,1,1,0,Prosocial
2010-05,7,25,1,19,Chris,hU93q0Q1IILmFbEGGy4xdQ,7,0,3.89,user,2,0,1,0,0,0,0,2,1,0,0,0,Critical
2013-03,2,10,5,34,John,6YyyBrTw-FaF4Mit22uk_Q,1,0,3.53,user,1,0,1,1,5,0,0,1,0,0,0,0,Anxious
2009-06,2,6,3,10,Don,hA41xCI2_76DEcSOQQ7f5A,1,0,3.8,user,1,0,9,1,8,13,3,1,5,1,0,0,Passive
2011-03,1,10,2,4,Carol,Kf5tnfXtIy-torOrHY3nIA,2,0,4.0,user,0,0,0,0,0,2,0,0,0,0,0,0,Passive
2011-09,0,10,1,11,Omar,TU6stUlyKnf7z2RwdDGuzA,0,0,3.45,user,0,0,0,2,1,2,0,0,0,0,0,0,Risk Taker
2012-01,4,19,10,28,Matthew,JiawW3Z3YL9i6mE7LQn0PA,2,0,4.3,user,3,0,3,0,7,1,5,4,0,0,0,3,Anxious
2010-12,8,37,16,17,Joy,cjhSTaDI5XffCXRJsXPmSQ,23,5,4.59,user,9,0,0,0,0,4,1,0,0,0,0,4,Passive
2011-01,0,0,1,1,Jace,-Qu0dhSg4DSOvkFUnfdaIw,0,0,5.0,user,0,0,5,0,0,2,0,0,0,0,1,0,Prosocial
2011-04,12,23,9,34,Francis,nte_amQXKvsNUPdS4zC60A,2,0,2.97,user,7,0,7,2,5,5,0,0,2,0,0,2,Prosocial
2009-10,3,33,4,14,L,GqAl2XUMQzsxm3B3_gRYVg,0,0,4.13,user,1,0,3,0,7,0,0,0,1,0,0,2,Anxious
2010-11,12,52,21,24,Heidi,3zP6xCGc5eSeimDfugRYAw,18,2,3.91,user,11,0,15,4,13,10,3,3,0,0,0,1,Prosocial
2012-10,3,4,2,23,Justin,Q6uL5MqR9u5aqJuWChoyTw,3,0,4.39,user,0,0,0,1,2,0,0,0,0,0,0,0,Anxious
2012-09,0,1,1,3,Kay,cjmnu4k09EdTAI2FPuT1gA,0,0,5.0,user,0,0,0,0,2,1,0,0,0,0,0,0,Anxious
2008-01,42,130,51,145,Beth,Eo0o6m0gKBMgmooN_ZeFGw,0,1,3.07,user,6,0,6,1,0,6,2,0,1,2,0,5,Prosocial
2008-11,10,22,19,8,Nicole,OqisxqKDGaZwEvLm1OG4dg,10,0,4.5,user,7,0,3,1,2,1,0,0,0,0,0,2,Prosocial
2010-12,0,0,0,1,Brian,pt4qyGxxHB9uVodhWsskVQ,6,0,1.0,user,0,0,1,0,2,0,0,0,0,0,0,0,Anxious
2013-03,1,8,0,18,Judge,rGF5NupL0BxDcc8-4pWYhg,0,0,2.94,user,0,0,0,1,4,0,0,0,0,0,0,0,Anxious
2012-01,11,50,15,196,Heath,MhK7f2e7mv88C5PLR_Q_fg,0,0,3.97,user,4,0,1,0,3,0,3,0,0,0,0,0,Anxious
2011-08,1,3,1,2,Shlomit,-A0CPl7ipFe0HNfSGIyrYQ,2,0,3.5,user,0,0,3,0,0,0,0,0,3,0,1,0,Prosocial
2011-03,32,134,52,171,Mere,Mc25_FATV3pNrELPIL5GOw,6,4,3.9,user,44,2,0,0,3,1,0,0,0,0,0,6,Liberal
2009-07,48,89,52,25,Julia,wRRVIAIo8AbdayfvWky7jg,9,3,3.59,user,19,0,0,0,4,2,1,0,2,0,0,4,Anxious
2012-04,5,3,2,15,Tim,P_epJBsia-sD5VT9I_PkVA,0,0,4.69,user,0,0,2,0,1,0,0,0,0,0,0,1,Prosocial
2008-04,9,26,15,8,TRACY,puGzwne0ytT_m0N7SLvRYA,4,0,4.0,user,5,0,2,1,1,2,0,0,0,0,0,0,Prosocial
2007-03,34,128,26,60,Stephanie,jZP8v-DOYzIoYRctYl35wQ,0,0,3.72,user,6,0,3,9,16,16,5,4,3,0,0,13,Anxious
2010-03,12,24,10,61,Kirra,Asoc6yhjA6ijlLJjcI5ZCQ,0,0,3.74,user,0,0,1,1,6,0,0,3,0,0,0,0,Anxious
2011-12,2,5,4,11,Silena,5KiFnoDnSeR5snQC8KKcyg,0,0,4.9,user,1,0,0,0,5,2,1,0,1,0,0,0,Anxious
2009-09,4,12,4,9,Faridah,mDzMELsP_F-MQJUSJiT2ww,0,0,2.12,user,0,0,0,8,9,9,3,0,0,1,0,1,Anxious
2010-04,0,3,1,4,Bill,E9vZVCahU4eN1wrra6J_6w,11,1,4.75,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2012-07,0,2,0,3,Mar,_QNnkDdaZD9yyKECU5iB0Q,0,0,5.0,user,0,0,0,0,2,0,1,0,1,0,0,0,Anxious
2011-02,0,3,0,4,Alonzo,kwfBphs31iR0CkMp5R101g,0,1,3.25,user,2,0,1,0,3,0,0,0,0,0,0,0,Anxious
2009-06,1,14,4,20,Bob,QYIhBRNoaXe2QfzS_lTo-A,0,0,3.2,user,0,0,0,1,5,5,3,0,0,0,0,0,Anxious
2009-05,0,1,0,3,Lisa,brQACdt3AUxRkGLeJREYyA,1,1,3.67,user,0,0,1,0,2,0,0,0,0,0,0,2,Anxious
2009-06,47,93,46,47,Gary,7tA04v45dzG8tADZGLrCzA,66,2,3.23,user,24,2,15,12,58,13,10,0,2,1,6,3,Anxious
2011-02,2,0,0,5,Sara,HErv4zp1mxRf0Bl0z1Un3Q,3,0,4.0,user,0,0,1,0,1,0,2,0,0,0,0,0,Perfectionist
2007-08,398,436,328,130,Michael,ZXZere7_WFGPkAhAaDqsmQ,3,2,3.47,user,26,2,4,0,4,2,4,0,0,1,1,4,Prosocial
2014-01,1,0,0,7,E,xS-jhwehZzKpllEQlZFlNg,0,0,4.0,user,0,0,0,0,4,0,0,0,0,0,0,0,Anxious
2010-10,0,0,0,1,John,EPm0AATpor5tobMO6W9CHg,1,0,2.0,user,0,0,1,0,3,0,2,0,0,0,0,0,Anxious
2010-04,6,24,14,10,Marie,hdndaMyC7_G9qKA-pNvsiA,11,2,3.9,user,2,0,8,3,14,3,4,1,5,0,2,0,Anxious
2010-11,9,17,8,14,Fern,oSNNRyjMpe5Mu3VGV6gbtQ,5,0,4.92,user,1,0,2,0,6,4,3,2,1,0,0,0,Anxious
2011-11,1,8,0,6,Michelle,kdKF3X8rPp7V1rvo9nVLVA,0,0,3.83,user,0,0,2,1,1,1,0,0,0,0,0,0,Prosocial
2008-03,6,17,6,13,Marilynn,Bjfe35dLbtFhC5Vcz1ddJQ,0,0,3.79,user,0,0,4,0,1,7,1,0,0,2,0,5,Passive
2007-03,11,28,6,25,Vera,tR_395VZaCpbS9pg2fwyPg,2,0,3.92,user,3,0,3,0,2,2,3,0,0,0,0,0,Prosocial
2009-07,11,62,41,114,Kelly,wWd5MxwYm6mlp8w4A1RJLg,0,1,3.99,user,9,3,0,0,0,3,0,0,0,0,0,1,Passive
2012-03,40,95,47,76,Jennifer,4lY1GVHD9v7u5Us0CGpx4w,6,3,3.91,user,21,2,1,0,0,2,2,0,0,1,0,0,Passive
2011-01,1,10,4,15,Bonnie,czRDJwMKXhrLSt6NqWmFlA,2,0,4.42,user,1,0,3,1,1,0,1,0,0,0,2,0,Prosocial
2011-07,0,11,2,9,Pat,bOp3GSI2uHQjgSduob0wYw,0,0,4.25,user,1,0,0,0,2,0,1,0,0,0,0,0,Anxious
2008-05,5,19,7,17,Shawn,UMq89piQvpAVFVfiGc6ndA,6,0,3.65,user,1,0,2,5,17,2,1,1,0,0,0,3,Anxious
2010-08,11,7,2,3,Angela,NBWQSWjhqLeGBf750WwFMQ,1,1,1.5,user,0,0,0,0,8,0,0,0,0,0,0,0,Anxious
2008-03,31,73,24,88,marci,h73iXWYFNWIASWstf7w39w,0,2,3.11,user,9,0,0,0,2,0,0,0,0,0,0,0,Anxious
2013-09,1,3,2,3,N,3cRC57vclzTJGH9YOcUM8A,0,0,3.67,user,0,0,0,0,2,1,3,0,2,0,0,0,Perfectionist
2010-04,0,2,0,1,Rodney,vDsjuSxqO2ZM9HXy6Q5gUw,0,0,5.0,user,0,0,0,0,2,1,0,0,0,0,0,0,Anxious
2010-08,0,2,0,2,Kristy,-GUY5oTtKJf39CJjhrjGyA,1,0,1.0,user,0,0,3,0,0,0,0,0,0,0,0,0,Prosocial
2009-07,20,68,25,88,Martin,f3hEAfMH3bw07jT35unDjg,0,0,3.69,user,6,1,0,0,4,1,2,0,0,0,0,2,Anxious
2013-11,1,3,1,12,Adam,CPesvomG6DvIcAGR2tXCrA,11,0,4.08,user,0,0,1,0,6,3,1,0,0,1,0,1,Anxious
2012-10,5,13,3,23,Tarfu,nuVNtgN6Y3YV0SQ2_7DWYg,4,0,2.88,user,3,0,2,0,3,0,0,0,0,0,0,0,Anxious
2010-11,1,19,3,7,Kellie,QVEurU1FUq3z3DwLWI98Kw,1,0,3.0,user,0,0,2,1,1,6,0,0,0,1,0,3,Passive
2011-02,11,29,15,40,Katie,lSukjnlYV0rdWWGSn4eGNg,2,1,3.85,user,2,0,2,2,3,6,1,0,0,0,0,1,Passive
2009-07,3,22,8,13,Bill,_j4PdUTEw7N3NXQM628ZKA,13,1,3.44,user,3,0,5,2,2,14,1,1,0,2,0,2,Passive
2011-12,11,35,14,18,Michael,Uufvv9CBpJmPRXDQTSBKYg,14,4,3.47,user,4,0,1,0,3,6,0,0,0,0,0,1,Passive
2009-03,997,1732,1373,478,Sara,4Dqeb_NGFpLG1PJp7wqaJg,18,33,3.88,user,332,5,12,4,1,10,2,0,0,0,0,3,Prosocial
2010-09,6,40,8,38,Douglas,QGttiYtl83jff9wTzB1aiQ,0,0,4.21,user,9,0,0,0,2,0,0,0,0,1,0,0,Anxious
2008-04,3,16,8,10,Lindsae,0wfbXo0JF9pmaDlKpIOFdw,2,1,3.7,user,4,0,0,3,2,0,0,0,0,0,0,5,Liberal
2009-11,5,19,5,40,Serena,QlVi4pRuYTOoLMKWS0DvEg,1,0,3.2,user,0,0,3,4,20,11,4,1,10,0,0,0,Anxious
2012-04,0,5,1,5,Colby,1Blg2iUu9n5vYmFvvMxSeg,0,0,4.75,user,1,0,0,0,5,1,1,0,1,1,0,0,Anxious
2011-11,4,10,4,7,Tamika,4jSiqn552NIkFplMdYrHSg,0,0,4.29,user,1,0,0,0,2,0,0,0,0,0,0,0,Anxious
2011-06,0,18,6,19,Karlee,A6iqgDDmgVPEXgwl4maELA,0,0,4.47,user,4,0,1,0,1,1,2,0,0,0,0,0,Perfectionist
2011-08,12,42,14,13,Ara,4GgRyG2HZCyNLZV--x0D6Q,12,3,3.92,user,12,0,8,1,8,8,1,0,4,1,0,6,Prosocial
2009-07,0,17,1,9,Christian,dmsNzWTbpo5LjIbcLAwBsg,2,0,4.56,user,1,0,2,0,0,1,0,0,0,0,0,0,Prosocial
2011-04,0,7,0,6,jamie,4R1FQO8WEuKwXQifMOWBOw,0,0,3.2,user,0,0,3,2,0,0,3,0,0,0,0,0,Prosocial
2013-10,0,1,0,5,Cactus,RISrEg9g5NMkJfyCuZoGEg,0,0,3.67,user,0,0,1,0,2,0,0,0,0,0,0,0,Anxious
2012-01,1,4,0,3,WJ,hdaZx2uwc7Vy9M8VG1N0aQ,0,0,1.33,user,0,0,1,0,2,1,2,1,0,0,0,0,Anxious
2011-02,1,12,1,9,Kristen,bSxRMman23jqYU_-aMPOHg,1,0,4.0,user,0,0,1,0,0,0,1,2,0,0,0,0,Critical
2007-07,1229,2566,1559,755,Alison,9m2wQ0vU_nijlh09v4jgNQ,22,32,3.82,user,1034,8,6,2,12,6,5,0,2,2,1,3,Anxious
